start,end,time,year
86862,37623,1998-03-01,1998
86862,100252,1998-03-01,1998
86862,100252,1999-03-01,1999
86862,92719,1999-03-01,1999
86862,104975,2000-03-01,2000
86862,24190,2000-03-01,2000
86862,92142,2000-03-01,2000
86862,93289,2001-03-01,2001
86862,93289,2001-03-01,2001
86862,104975,2001-03-01,2001
56637,19077,1998-03-01,1998
56637,57581,1998-03-01,1998
56637,50496,1998-03-01,1998
56637,53025,1999-03-01,1999
56637,106116,1999-03-01,1999
56382,50496,1998-03-01,1998
56382,19077,1998-03-01,1998
56382,100252,1999-03-01,1999
56382,37630,1999-03-01,1999
56382,37630,2000-03-01,2000
13178,34735,1998-03-01,1998
13178,56637,1998-03-01,1998
13178,56382,1999-03-01,1999
13178,10472,1999-03-01,1999
13178,20952,2000-03-01,2000
13178,93289,2000-03-01,2000
51280,34735,1998-03-01,1998
51280,100252,1998-03-01,1998
51280,29788,1999-03-01,1999
51280,112198,1999-03-01,1999
66162,51280,1998-03-01,1998
66162,50476,1998-03-01,1998
106116,100252,1998-03-01,1998
106116,33952,1998-03-01,1998
106116,33952,1999-03-01,1999
106116,97415,1999-03-01,1999
106116,104489,2000-03-01,2000
106116,11871,2000-03-01,2000
106116,20087,2001-03-01,2001
106116,95039,2001-03-01,2001
99833,37577,1998-03-01,1998
99833,100252,1998-03-01,1998
20212,37623,1998-03-01,1998
20212,56637,1998-03-01,1998
20212,37630,2000-03-01,2000
20212,64756,2000-03-01,2000
20212,20251,2002-03-01,2002
20212,97658,2002-03-01,2002
33952,92142,1998-03-01,1998
33952,77325,1998-03-01,1998
33952,19077,2000-03-01,2000
33952,79322,2001-03-01,2001
200125,13178,1998-03-01,1998
200125,19077,1998-03-01,1998
64756,103541,1998-03-01,1998
64756,52848,1998-03-01,1998
64756,13178,2000-03-01,2000
64756,104975,2000-03-01,2000
94566,27967,1998-03-01,1998
94566,112198,1998-03-01,1998
94566,112198,1999-03-01,1999
94566,10472,1999-03-01,1999
94566,20952,2001-03-01,2001
94566,89361,2001-03-01,2001
60216,51280,1998-03-01,1998
60216,56382,1998-03-01,1998
83310,50476,1998-03-01,1998
83310,64756,1998-03-01,1998
29788,19077,1998-03-01,1998
29788,33952,1998-03-01,1998
29788,93289,1999-03-01,1999
29788,94566,1999-03-01,1999
29788,99869,2000-03-01,2000
29788,80073,2000-03-01,2000
75026,52995,1998-03-01,1998
75026,98797,1998-03-01,1998
75026,79322,1999-03-01,1999
75026,33952,2000-03-01,2000
75026,19077,2000-03-01,2000
79322,75363,1998-03-01,1998
79322,52995,1998-03-01,1998
79322,33952,1999-03-01,1999
79322,19077,2000-03-01,2000
37786,75026,1998-03-01,1998
37786,20297,1998-03-01,1998
80115,34522,1998-03-01,1998
80115,107879,1998-03-01,1998
45977,52995,1998-03-01,1998
45977,51834,1998-03-01,1998
45977,79322,1999-03-01,1999
45977,31607,1999-03-01,1999
84489,75363,1998-03-01,1998
84489,45572,1998-03-01,1998
84489,53141,2000-03-01,2000
84489,33602,2000-03-01,2000
49696,79322,1998-03-01,1998
49696,29227,1998-03-01,1998
49696,75026,2000-03-01,2000
49696,97658,2000-03-01,2000
97658,97415,1998-03-01,1998
97658,75026,1998-03-01,1998
97658,53025,2000-03-01,2000
97658,33952,2000-03-01,2000
97658,75149,2001-03-01,2001
97658,33952,2001-03-01,2001
97658,37660,2001-03-01,2001
97658,83293,2002-03-01,2002
97658,92719,2002-03-01,2002
88906,45572,1998-03-01,1998
88906,107879,1998-03-01,1998
88906,24509,1999-03-01,1999
88906,20087,1999-03-01,1999
88906,81584,2000-03-01,2000
88906,106321,2000-03-01,2000
88906,29227,2000-03-01,2000
29227,98797,1998-03-01,1998
29227,84489,1998-03-01,1998
29227,49992,2000-03-01,2000
29227,1750,2001-03-01,2001
49491,52995,1998-03-01,1998
49491,17564,1998-03-01,1998
49491,45572,1999-03-01,1999
49491,11030,1999-03-01,1999
49491,75026,2000-03-01,2000
49491,105674,2000-03-01,2000
49283,84489,1998-03-01,1998
49283,20297,1998-03-01,1998
13417,80909,1998-03-01,1998
13417,29227,1998-03-01,1998
43197,97415,1998-03-01,1998
43197,51834,1998-03-01,1998
43197,98763,1999-03-01,1999
43197,90434,1999-03-01,1999
33408,37786,1998-03-01,1998
33408,84489,1998-03-01,1998
33408,75026,1999-03-01,1999
33408,59046,1999-03-01,1999
89250,75606,1998-03-01,1998
89250,49491,1998-03-01,1998
89250,19077,1999-03-01,1999
89250,96951,1999-03-01,1999
48996,19682,1998-03-01,1998
48996,50548,1998-03-01,1998
48996,49992,2001-03-01,2001
48996,49942,2001-03-01,2001
48996,49992,2002-03-01,2002
48996,53729,2002-03-01,2002
15169,19682,1998-03-01,1998
15169,33704,1998-03-01,1998
58440,52188,1998-03-01,1998
58440,111148,1998-03-01,1998
58440,43197,1999-03-01,1999
58440,42495,1999-03-01,1999
58440,49942,2001-03-01,2001
58440,90434,2001-03-01,2001
24509,101611,1998-03-01,1998
24509,106754,1998-03-01,1998
24509,1750,1999-03-01,1999
24509,107879,1999-03-01,1999
24509,15456,2000-03-01,2000
24509,17478,2000-03-01,2000
24509,17478,2001-03-01,2001
24509,111639,2001-03-01,2001
1750,50548,1998-03-01,1998
1750,42495,1998-03-01,1998
1750,106321,1999-03-01,1999
1750,106321,2000-03-01,2000
111148,105985,1998-03-01,1998
111148,48996,1998-03-01,1998
111148,19682,1999-03-01,1999
111148,69257,1999-03-01,1999
74033,58440,1998-03-01,1998
74033,88595,1998-03-01,1998
74033,90434,2000-03-01,2000
74033,55834,2000-03-01,2000
74033,1750,2001-03-01,2001
74033,58440,2001-03-01,2001
107147,48996,1998-03-01,1998
107147,16100,1998-03-01,1998
30255,19682,1998-03-01,1998
30255,16100,1998-03-01,1998
81592,50548,1998-03-01,1998
81592,33704,1998-03-01,1998
81592,17478,1999-03-01,1999
81592,49606,1999-03-01,1999
81592,98705,2000-03-01,2000
81592,69257,2000-03-01,2000
81592,72347,2000-03-01,2000
59046,33704,1998-03-01,1998
59046,107147,1998-03-01,1998
59046,11030,1999-03-01,1999
59046,27096,1999-03-01,1999
59046,33602,2000-03-01,2000
59046,30055,2000-03-01,2000
8347,80493,1998-03-01,1998
8347,21987,1998-03-01,1998
53267,98448,1998-03-01,1998
53267,81592,1998-03-01,1998
88595,52188,1998-03-01,1998
88595,42495,1998-03-01,1998
88595,30231,1999-03-01,1999
88595,52336,1999-03-01,1999
88595,94433,2001-03-01,2001
88595,70177,2001-03-01,2001
88595,83133,2002-03-01,2002
88595,60192,2002-03-01,2002
99389,24509,1998-03-01,1998
99389,94433,1998-03-01,1998
94433,101611,1998-03-01,1998
94433,111148,1998-03-01,1998
94433,15456,1999-03-01,1999
94433,106321,1999-03-01,1999
94433,1750,1999-03-01,1999
94433,104102,2001-03-01,2001
94433,111639,2001-03-01,2001
11871,16100,1998-03-01,1998
11871,15169,1998-03-01,1998
11871,81584,2000-03-01,2000
11871,88906,2000-03-01,2000
11871,29227,2001-03-01,2001
11871,81584,2001-03-01,2001
11871,48996,2002-03-01,2002
11871,49992,2002-03-01,2002
11871,48719,2002-03-01,2002
30197,105985,1998-03-01,1998
30197,106754,1998-03-01,1998
34661,94433,1998-03-01,1998
34661,11871,1998-03-01,1998
34661,55548,1999-03-01,1999
34661,94433,1999-03-01,1999
78670,52188,1998-03-01,1998
78670,59046,1998-03-01,1998
78670,104102,1999-03-01,1999
78670,34661,1999-03-01,1999
78670,81584,2000-03-01,2000
78670,49942,2000-03-01,2000
33642,23802,1998-03-01,1998
33642,23802,1998-03-01,1998
33642,80834,1998-03-01,1998
33642,66848,1999-03-01,1999
33642,55841,1999-03-01,1999
100675,20315,1998-03-01,1998
100675,93058,1998-03-01,1998
100675,55841,1999-03-01,1999
100675,93058,1999-03-01,1999
100675,33642,2000-03-01,2000
100675,22567,2001-03-01,2001
100675,77036,2001-03-01,2001
65785,23802,1998-03-01,1998
65785,25999,1998-03-01,1998
44749,11842,1998-03-01,1998
44749,75738,1998-03-01,1998
44749,19682,1999-03-01,1999
44749,28927,1999-03-01,1999
44749,106855,2000-03-01,2000
44749,76555,2000-03-01,2000
75738,80834,1998-03-01,1998
75738,33642,1998-03-01,1998
10772,33642,1998-03-01,1998
10772,25999,1998-03-01,1998
10772,17478,1999-03-01,1999
10772,21775,1999-03-01,1999
10772,13820,2001-03-01,2001
10772,22567,2001-03-01,2001
57309,100675,1998-03-01,1998
57309,37627,1998-03-01,1998
15015,65785,1998-03-01,1998
15015,22252,1998-03-01,1998
66188,28927,1998-03-01,1998
66188,37627,1998-03-01,1998
66188,10772,1999-03-01,1999
66188,37627,1999-03-01,1999
66188,30231,2000-03-01,2000
66188,17478,2000-03-01,2000
66188,100675,2001-03-01,2001
66188,33642,2001-03-01,2001
66188,13820,2001-03-01,2001
92013,44749,1998-03-01,1998
92013,21775,1998-03-01,1998
10864,20315,1998-03-01,1998
10864,44749,1998-03-01,1998
31246,80834,1998-03-01,1998
31246,30277,1998-03-01,1998
80620,37804,1998-03-01,1998
80620,65785,1998-03-01,1998
45609,52475,1998-03-01,1998
45609,10864,1998-03-01,1998
45609,52336,1999-03-01,1999
45609,69257,1999-03-01,1999
37627,37804,1998-03-01,1998
37627,75738,1998-03-01,1998
37627,17478,1999-03-01,1999
37627,69257,1999-03-01,1999
37627,31414,2000-03-01,2000
37627,43450,2000-03-01,2000
37627,98492,2001-03-01,2001
37627,72347,2001-03-01,2001
43024,34731,1998-03-01,1998
43024,94527,1998-03-01,1998
43024,22252,2000-03-01,2000
43024,56467,2000-03-01,2000
49234,34731,1998-03-01,1998
49234,57637,1998-03-01,1998
49624,75665,1998-03-01,1998
49624,57637,1998-03-01,1998
77839,103271,1998-03-01,1998
77839,60206,1998-03-01,1998
77839,17897,2000-03-01,2000
77839,40249,2000-03-01,2000
77839,60261,2001-03-01,2001
91598,94527,1998-03-01,1998
91598,95854,1998-03-01,1998
91598,56700,1999-03-01,1999
91598,55841,1999-03-01,1999
91598,60261,2000-03-01,2000
91598,89674,2000-03-01,2000
91598,37960,2002-03-01,2002
91598,43153,2002-03-01,2002
91598,83455,2002-03-01,2002
13707,43024,1998-03-01,1998
13707,95854,1998-03-01,1998
2849,34731,1998-03-01,1998
2849,13707,1998-03-01,1998
2849,38932,2001-03-01,2001
2849,94803,2001-03-01,2001
46024,44237,1998-03-01,1998
46024,3577,1998-03-01,1998
40249,97738,1998-03-01,1998
40249,66848,1998-03-01,1998
40249,95854,1999-03-01,1999
40249,75712,1999-03-01,1999
40249,67072,2000-03-01,2000
40249,75206,2000-03-01,2000
40249,108886,2001-03-01,2001
40249,108886,2001-03-01,2001
40249,37960,2001-03-01,2001
27296,75665,1998-03-01,1998
27296,60206,1998-03-01,1998
15407,77461,1998-03-01,1998
15407,12161,1998-03-01,1998
50221,103271,1998-03-01,1998
50221,49624,1998-03-01,1998
49598,77839,1998-03-01,1998
49598,50221,1998-03-01,1998
49598,70148,1999-03-01,1999
49598,80314,1999-03-01,1999
66848,103271,1998-03-01,1998
66848,43024,1998-03-01,1998
66848,22252,2000-03-01,2000
66848,100675,2000-03-01,2000
66848,37627,2001-03-01,2001
66848,98492,2001-03-01,2001
66848,98492,2001-03-01,2001
12161,17897,1998-03-01,1998
12161,57637,1998-03-01,1998
12161,93058,1999-03-01,1999
12161,75665,1999-03-01,1999
12161,55841,2000-03-01,2000
12161,45425,2000-03-01,2000
109660,46024,1998-03-01,1998
109660,95854,1998-03-01,1998
84740,42436,1998-03-01,1998
84740,75712,1998-03-01,1998
84740,75109,1998-03-01,1998
84740,42436,1999-03-01,1999
84740,79046,1999-03-01,1999
84740,89674,2000-03-01,2000
84740,80314,2000-03-01,2000
11043,51861,1998-03-01,1998
11043,84740,1998-03-01,1998
110918,14608,1998-03-01,1998
110918,79479,1998-03-01,1998
110918,70148,1999-03-01,1999
110918,94527,1999-03-01,1999
110918,17897,2000-03-01,2000
110918,37582,2000-03-01,2000
50982,75712,1998-03-01,1998
50982,35341,1998-03-01,1998
50982,67072,1999-03-01,1999
50982,75109,1999-03-01,1999
50982,84740,2000-03-01,2000
50982,56342,2000-03-01,2000
52008,75109,1998-03-01,1998
52008,11043,1998-03-01,1998
105136,51861,1998-03-01,1998
105136,79479,1998-03-01,1998
105136,109616,1999-03-01,1999
105136,101325,1999-03-01,1999
105136,93916,2000-03-01,2000
105136,25335,2000-03-01,2000
49608,110918,1998-03-01,1998
49608,10953,1998-03-01,1998
49608,42436,1999-03-01,1999
49608,94527,1999-03-01,1999
75861,84740,1998-03-01,1998
75861,66231,1998-03-01,1998
13690,11043,1998-03-01,1998
13690,105136,1998-03-01,1998
50801,42436,1998-03-01,1998
50801,71241,1998-03-01,1998
10953,14608,1998-03-01,1998
10953,11043,1998-03-01,1998
10953,26268,2000-03-01,2000
10953,73006,2000-03-01,2000
10953,37960,2001-03-01,2001
10953,54936,2001-03-01,2001
50797,75712,1998-03-01,1998
50797,93017,1998-03-01,1998
50797,110918,1999-03-01,1999
50797,72352,1999-03-01,1999
30050,60479,1998-03-01,1998
30050,22479,1998-03-01,1998
22479,19760,1998-03-01,1998
22479,110918,1998-03-01,1998
22479,55841,1999-03-01,1999
22479,54534,1999-03-01,1999
71241,111768,1998-03-01,1998
71241,35341,1998-03-01,1998
71241,93916,1999-03-01,1999
71241,83295,1999-03-01,1999
71241,66231,2000-03-01,2000
71241,92194,2000-03-01,2000
72352,93017,1998-03-01,1998
72352,50982,1998-03-01,1998
72352,75712,1999-03-01,1999
72352,80314,1999-03-01,1999
65778,50982,1998-03-01,1998
65778,50797,1998-03-01,1998
65778,95854,1999-03-01,1999
65778,60261,1999-03-01,1999
65778,75109,2000-03-01,2000
65778,80314,2000-03-01,2000
77101,56405,1998-03-01,1998
77101,72352,1998-03-01,1998
77101,75665,1999-03-01,1999
77101,97738,1999-03-01,1999
60092,71241,1998-03-01,1998
60092,52008,1998-03-01,1998
60092,18118,1999-03-01,1999
60092,25339,1999-03-01,1999
43097,58385,1998-03-01,1998
43097,54129,1998-03-01,1998
43097,6488,1999-03-01,1999
43097,33877,1999-03-01,1999
29548,81903,1998-03-01,1998
29548,14333,1998-03-01,1998
29548,80453,1999-03-01,1999
29548,105510,1999-03-01,1999
29548,33877,2000-03-01,2000
29548,94866,2000-03-01,2000
13906,70148,1998-03-01,1998
13906,33877,1998-03-01,1998
13906,109367,1999-03-01,1999
13906,18118,1999-03-01,1999
13906,86911,2001-03-01,2001
13906,30452,2001-03-01,2001
64880,43097,1998-03-01,1998
64880,15642,1998-03-01,1998
64880,14333,1999-03-01,1999
64880,75543,1999-03-01,1999
75543,109367,1998-03-01,1998
75543,54129,1998-03-01,1998
75543,80453,1999-03-01,1999
75543,6488,1999-03-01,1999
75543,112150,2000-03-01,2000
33877,81903,1998-03-01,1998
33877,77186,1998-03-01,1998
33877,109367,1999-03-01,1999
33877,19760,1999-03-01,1999
33877,14333,2000-03-01,2000
33877,109367,2000-03-01,2000
33877,60269,2001-03-01,2001
33877,67874,2001-03-01,2001
98802,109367,1998-03-01,1998
98802,15642,1998-03-01,1998
98802,14333,1999-03-01,1999
98802,76788,1999-03-01,1999
76788,77186,1998-03-01,1998
76788,87419,1998-03-01,1998
76788,60092,1999-03-01,1999
76788,30694,1999-03-01,1999
15642,75543,1998-03-01,1998
15642,80453,1998-03-01,1998
25339,92165,1998-03-01,1998
25339,890050,1998-03-01,1998
25339,83295,1999-03-01,1999
25339,19760,1999-03-01,1999
25339,67072,2000-03-01,2000
25339,37582,2000-03-01,2000
25339,80314,2001-03-01,2001
25339,72530,2001-03-01,2001
87419,901,1998-03-01,1998
87419,14333,1998-03-01,1998
87419,109367,1999-03-01,1999
87419,94302,1999-03-01,1999
890050,54948,1998-03-01,1998
890050,77186,1998-03-01,1998
39459,50941,1998-03-01,1998
39459,80453,1998-03-01,1998
39459,97225,2001-03-01,2001
39459,29151,2001-03-01,2001
94302,58292,1998-03-01,1998
94302,39459,1998-03-01,1998
94302,6488,1999-03-01,1999
94302,83295,1999-03-01,1999
100616,13906,1998-03-01,1998
100616,14333,1998-03-01,1998
100616,19760,1999-03-01,1999
100616,71241,1999-03-01,1999
105927,58385,1998-03-01,1998
105927,58292,1998-03-01,1998
20471,53016,1998-03-01,1998
20471,50878,1998-03-01,1998
20471,75078,1998-03-01,1998
20471,95928,1999-03-01,1999
20471,112150,1999-03-01,1999
20471,25953,2001-03-01,2001
20471,43048,2001-03-01,2001
86911,75078,1998-03-01,1998
86911,105063,1998-03-01,1998
86911,84769,1999-03-01,1999
86911,89758,1999-03-01,1999
86911,86204,2000-03-01,2000
86911,84769,2000-03-01,2000
86911,84838,2000-03-01,2000
86911,75543,2001-03-01,2001
84769,69835,1998-03-01,1998
84769,20471,1998-03-01,1998
84769,69835,1999-03-01,1999
84769,75543,2000-03-01,2000
84769,13906,2000-03-01,2000
112150,53016,1998-03-01,1998
112150,84769,1998-03-01,1998
112150,95928,1999-03-01,1999
112150,22563,1999-03-01,1999
112150,89758,1999-03-01,1999
112150,13906,2000-03-01,2000
112150,91570,2001-03-01,2001
112150,13906,2001-03-01,2001
86204,104318,1998-03-01,1998
86204,75078,1998-03-01,1998
86204,112150,2000-03-01,2000
86204,93916,2000-03-01,2000
89758,50878,1998-03-01,1998
89758,10748,1998-03-01,1998
89758,104318,1999-03-01,1999
89758,84769,1999-03-01,1999
22563,95118,1998-03-01,1998
22563,105063,1998-03-01,1998
22563,89758,1999-03-01,1999
22563,104318,1999-03-01,1999
22563,5885,1999-03-01,1999
93916,75078,1998-03-01,1998
93916,48766,1998-03-01,1998
93916,109367,1999-03-01,1999
93916,109616,1999-03-01,1999
93916,84838,2000-03-01,2000
93916,75543,2000-03-01,2000
93916,84769,2000-03-01,2000
56326,89758,1998-03-01,1998
56326,33646,1998-03-01,1998
45980,69835,1998-03-01,1998
45980,80365,1998-03-01,1998
45980,112150,1999-03-01,1999
45980,12922,1999-03-01,1999
64969,95928,1998-03-01,1998
64969,86908,1998-03-01,1998
64969,49000,1999-03-01,1999
64969,60453,1999-03-01,1999
64969,76617,2000-03-01,2000
64969,22293,2000-03-01,2000
48766,86911,1998-03-01,1998
48766,112150,1998-03-01,1998
33646,50878,1998-03-01,1998
33646,86204,1998-03-01,1998
20384,112150,1998-03-01,1998
20384,105063,1998-03-01,1998
20384,22563,1999-03-01,1999
20384,86911,1999-03-01,1999
98544,95118,1998-03-01,1998
98544,84769,1998-03-01,1998
58942,22563,1998-03-01,1998
58942,98544,1998-03-01,1998
105063,95928,1998-03-01,1998
105063,27185,2000-03-01,2000
105063,94340,2000-03-01,2000
56876,11598,1998-03-01,1998
56876,23857,1998-03-01,1998
56876,70341,1999-03-01,1999
56876,63043,1999-03-01,1999
93637,100550,1998-03-01,1998
93637,32803,1998-03-01,1998
93637,77000,1999-03-01,1999
93637,76488,1999-03-01,1999
91698,2450,1998-03-01,1998
91698,76488,1998-03-01,1998
50631,99207,1998-03-01,1998
50631,110517,1998-03-01,1998
23857,50619,1998-03-01,1998
23857,63043,1998-03-01,1998
23857,106177,2001-03-01,2001
23857,101511,2001-03-01,2001
80228,10979,1998-03-01,1998
80228,104202,1998-03-01,1998
77430,30377,1998-03-01,1998
77430,50631,1998-03-01,1998
22293,93637,1998-03-01,1998
22293,31562,1998-03-01,1998
22293,31562,1999-03-01,1999
22293,40659,1999-03-01,1999
22293,107127,2000-03-01,2000
22293,77000,2000-03-01,2000
81241,13204,1998-03-01,1998
81241,23857,1998-03-01,1998
81241,63043,1999-03-01,1999
81241,97662,1999-03-01,1999
81241,77042,2000-03-01,2000
81241,98060,2000-03-01,2000
74232,2450,1998-03-01,1998
74232,32803,1998-03-01,1998
74232,87405,2000-03-01,2000
74232,15157,2000-03-01,2000
40659,63043,1998-03-01,1998
40659,10979,1998-03-01,1998
40659,10349,1999-03-01,1999
40659,75367,1999-03-01,1999
104202,909,1998-03-01,1998
104202,76488,1998-03-01,1998
104202,16701,2000-03-01,2000
104202,107127,2000-03-01,2000
70292,23157,1999-03-01,1999
70292,98520,1999-03-01,1999
70292,53039,2000-03-01,2000
70292,55394,2000-03-01,2000
70292,55394,2001-03-01,2001
70292,105784,2002-03-01,2002
70292,22418,2002-03-01,2002
82474,70292,1999-03-01,1999
82474,98520,1999-03-01,1999
82474,103081,1999-03-01,1999
50923,77325,1999-03-01,1999
50923,103081,1999-03-01,1999
50923,70292,1999-03-01,1999
50923,87356,2000-03-01,2000
50923,52300,2000-03-01,2000
76563,100485,1999-03-01,1999
76563,77325,1999-03-01,1999
76563,67166,2000-03-01,2000
76563,88837,2000-03-01,2000
76563,58537,2001-03-01,2001
76563,111205,2001-03-01,2001
86700,100485,1999-03-01,1999
86700,70292,1999-03-01,1999
86700,104103,2000-03-01,2000
86700,64135,2000-03-01,2000
106800,82474,1999-03-01,1999
106800,105356,1999-03-01,1999
106800,2517,2000-03-01,2000
106800,107171,2000-03-01,2000
106800,55394,2001-03-01,2001
106800,76622,2001-03-01,2001
106800,11153,2002-03-01,2002
106800,83580,2002-03-01,2002
88372,53039,1999-03-01,1999
88372,64135,1999-03-01,1999
88372,52307,2002-03-01,2002
88372,112079,2002-03-01,2002
88372,86744,2003-03-01,2003
88372,60335,2003-03-01,2003
94283,98520,1999-03-01,1999
94283,100816,1999-03-01,1999
65770,23157,1999-03-01,1999
65770,94185,1999-03-01,1999
65770,37630,2001-03-01,2001
65770,15440,2001-03-01,2001
65770,111205,2002-03-01,2002
65770,94819,2002-03-01,2002
61458,82474,1999-03-01,1999
61458,32993,1999-03-01,1999
64135,87356,1999-03-01,1999
64135,70292,1999-03-01,1999
64135,94573,2000-03-01,2000
64135,88837,2000-03-01,2000
16073,53039,1999-03-01,1999
16073,69816,1999-03-01,1999
32993,106800,1999-03-01,1999
32993,76563,1999-03-01,1999
83570,103081,1999-03-01,1999
83570,70292,1999-03-01,1999
83570,55394,2000-03-01,2000
83570,94081,2000-03-01,2000
83570,37520,2001-03-01,2001
83570,60335,2001-03-01,2001
87421,50923,1999-03-01,1999
87421,64135,1999-03-01,1999
76067,98520,1999-03-01,1999
76067,2115,1999-03-01,1999
2115,94283,1999-03-01,1999
2115,77325,1999-03-01,1999
2115,100898,2000-03-01,2000
2115,2517,2000-03-01,2000
29379,53136,1999-03-01,1999
29379,2115,1999-03-01,1999
37660,37630,1999-03-01,1999
37660,24190,1999-03-01,1999
37660,42851,2001-03-01,2001
37660,760,2002-03-01,2002
760,27967,1999-03-01,1999
760,37630,1999-03-01,1999
760,97415,2000-03-01,2000
760,97658,2000-03-01,2000
760,50791,2003-03-01,2003
760,88535,2003-03-01,2003
92719,760,1999-03-01,1999
92719,37630,1999-03-01,1999
92719,37635,1999-03-01,1999
92719,97658,2001-03-01,2001
92719,75149,2001-03-01,2001
92719,20087,2002-03-01,2002
92719,20087,2002-03-01,2002
93289,24190,1999-03-01,1999
93289,760,1999-03-01,1999
93289,56382,2000-03-01,2000
93289,92142,2000-03-01,2000
